CodePoint String PositionChange
00065250 BﻢB <2074755,2074758d2074754
00065250 BﻢB >2074759a2074756
00065250 DﻢD <3674731,3674734d3674730
00065250 DﻢD >3674735a3674732
00065250 ﻢﻢ >3726703a3726705
00065250 ﻢﻢ <3726727,3726730d3726746
00065250 ﻢﻢB >3726708a3726714
00065250 ﻢﻢB <3726732,3726735d3726747
00065250 ﻢﻢBB >3726713a3726723
00065250 ﻢﻢBB <3726737,3726740d3726748
00065250 ﻢﻢD >3726718a3726732
00065250 ﻢﻢD <3726742,3726745d3726749
00065250 ﻢﻢDD >3726723a3726741
00065250 ﻢﻢDD <3726747,3726750d3726750
00065251 BﻣB <2074755,2074758d2074754
00065251 BﻣB >2074760a2074758
00065251 DﻣD <3674731,3674734d3674730
00065251 DﻣD >3674736a3674734
00065251 ﻣﻣ >3726704a3726707
00065251 ﻣﻣ <3726727,3726730d3726746
00065251 ﻣﻣB >3726709a3726716
00065251 ﻣﻣB <3726732,3726735d3726747
00065251 ﻣﻣBB >3726714a3726725
00065251 ﻣﻣBB <3726737,3726740d3726748
00065251 ﻣﻣD >3726719a3726734
00065251 ﻣﻣD <3726742,3726745d3726749
00065251 ﻣﻣDD >3726724a3726743
00065251 ﻣﻣDD <3726747,3726750d3726750
00065252 BﻤB <2074755,2074758d2074754
00065252 BﻤB >2074761a2074760
00065252 DﻤD <3674731,3674734d3674730
00065252 DﻤD >3674737a3674736
00065252 ﻤﻤ >3726705a3726709
00065252 ﻤﻤ <3726727,3726730d3726746
00065252 ﻤﻤB >3726710a3726718
00065252 ﻤﻤB <3726732,3726735d3726747
00065252 ﻤﻤBB >3726715a3726727
00065252 ﻤﻤBB <3726737,3726740d3726748
00065252 ﻤﻤD >3726720a3726736
00065252 ﻤﻤD <3726742,3726745d3726749
00065252 ﻤﻤDD >3726725a3726745
00065252 ﻤﻤDD <3726747,3726750d3726750
00065253 ﻥﻥ >3726752a3726753
00065253 ﻥﻥ <3726777,3726780d3726796
00065253 ﻥﻥB >3726757a3726762
00065253 ﻥﻥB <3726782,3726785d3726797
00065253 ﻥﻥBB >3726762a3726771
00065253 ﻥﻥBB <3726787,3726790d3726798
00065253 ﻥﻥD >3726767a3726780
00065253 ﻥﻥD <3726792,3726795d3726799
00065253 ﻥﻥDD >3726772a3726789
00065253 ﻥﻥDD <3726797,3726800d3726800
00065254 BﻦB <2074765,2074768d2074764
00065254 BﻦB >2074769a2074766
00065254 DﻦD <3674741,3674744d3674740
00065254 DﻦD >3674745a3674742
00065254 ﻦﻦ >3726753a3726755
00065254 ﻦﻦ <3726777,3726780d3726796
00065254 ﻦﻦB >3726758a3726764
00065254 ﻦﻦB <3726782,3726785d3726797
00065254 ﻦﻦBB >3726763a3726773
00065254 ﻦﻦBB <3726787,3726790d3726798
00065254 ﻦﻦD >3726768a3726782
00065254 ﻦﻦD <3726792,3726795d3726799
00065254 ﻦﻦDD >3726773a3726791
00065254 ﻦﻦDD <3726797,3726800d3726800
00065255 BﻧB <2074765,2074768d2074764
00065255 BﻧB >2074770a2074768
00065255 DﻧD <3674741,3674744d3674740
00065255 DﻧD >3674746a3674744
00065255 ﻧﻧ >3726754a3726757
00065255 ﻧﻧ <3726777,3726780d3726796
00065255 ﻧﻧB >3726759a3726766
00065255 ﻧﻧB <3726782,3726785d3726797
00065255 ﻧﻧBB >3726764a3726775
00065255 ﻧﻧBB <3726787,3726790d3726798
00065255 ﻧﻧD >3726769a3726784
00065255 ﻧﻧD <3726792,3726795d3726799
00065255 ﻧﻧDD >3726774a3726793
00065255 ﻧﻧDD <3726797,3726800d3726800
00065256 BﻨB <2074765,2074768d2074764
00065256 BﻨB >2074771a2074770
00065256 DﻨD <3674741,3674744d3674740
00065256 DﻨD >3674747a3674746
00065256 ﻨﻨ >3726755a3726759
00065256 ﻨﻨ <3726777,3726780d3726796
00065256 ﻨﻨB >3726760a3726768
00065256 ﻨﻨB <3726782,3726785d3726797
00065256 ﻨﻨBB >3726765a3726777
00065256 ﻨﻨBB <3726787,3726790d3726798
00065256 ﻨﻨD >3726770a3726786
00065256 ﻨﻨD <3726792,3726795d3726799
00065256 ﻨﻨDD >3726775a3726795
00065256 ﻨﻨDD <3726797,3726800d3726800
00065257 ﻩﻩ >3726832a3726833
00065257 ﻩﻩ <3726857,3726860d3726876
00065257 ﻩﻩB >3726837a3726842
00065257 ﻩﻩB <3726862,3726865d3726877
00065257 ﻩﻩBB >3726842a3726851
00065257 ﻩﻩBB <3726867,3726870d3726878
00065257 ﻩﻩD >3726847a3726860
00065257 ﻩﻩD <3726872,3726875d3726879
00065257 ﻩﻩDD >3726852a3726869
00065257 ﻩﻩDD <3726877,3726880d3726880
00065258 BﻪB <2074781,2074784d2074780
00065258 BﻪB >2074785a2074782
00065258 DﻪD <3674757,3674760d3674756
00065258 DﻪD >3674761a3674758
00065258 ﻪﻪ >3726833a3726835
00065258 ﻪﻪ <3726857,3726860d3726876
00065258 ﻪﻪB >3726838a3726844
00065258 ﻪﻪB <3726862,3726865d3726877
00065258 ﻪﻪBB >3726843a3726853
00065258 ﻪﻪBB <3726867,3726870d3726878
00065258 ﻪﻪD >3726848a3726862
00065258 ﻪﻪD <3726872,3726875d3726879
00065258 ﻪﻪDD >3726853a3726871
00065258 ﻪﻪDD <3726877,3726880d3726880
00065259 BﻫB <2074781,2074784d2074780
00065259 BﻫB >2074786a2074784
00065259 DﻫD <3674757,3674760d3674756
00065259 DﻫD >3674762a3674760
00065259 ﻫﻫ >3726834a3726837
00065259 ﻫﻫ <3726857,3726860d3726876
00065259 ﻫﻫB >3726839a3726846
00065259 ﻫﻫB <3726862,3726865d3726877
00065259 ﻫﻫBB >3726844a3726855
00065259 ﻫﻫBB <3726867,3726870d3726878
00065259 ﻫﻫD >3726849a3726864
00065259 ﻫﻫD <3726872,3726875d3726879
00065259 ﻫﻫDD >3726854a3726873
00065259 ﻫﻫDD <3726877,3726880d3726880
00065260 BﻬB <2074781,2074784d2074780
00065260 BﻬB >2074787a2074786
00065260 DﻬD <3674757,3674760d3674756
00065260 DﻬD >3674763a3674762
00065260 ﻬﻬ >3726835a3726839
00065260 ﻬﻬ <3726857,3726860d3726876
00065260 ﻬﻬB >3726840a3726848
00065260 ﻬﻬB <3726862,3726865d3726877
00065260 ﻬﻬBB >3726845a3726857
00065260 ﻬﻬBB <3726867,3726870d3726878
00065260 ﻬﻬD >3726850a3726866
00065260 ﻬﻬD <3726872,3726875d3726879
00065260 ﻬﻬDD >3726855a3726875
00065260 ﻬﻬDD <3726877,3726880d3726880
00065261 BﻭﻭB >2074799a2074802
00065261 BﻭﻭB <2074803,2074806d2074806
00065261 DﻭﻭD >3674775a3674778
00065261 DﻭﻭD <3674779,3674782d3674782
00065261 ﻭﻭ >3726915a3726918
00065261 ﻭﻭ <3726943,3726946d3726962
00065261 ﻭﻭB >3726921a3726928
00065261 ﻭﻭB <3726949,3726952d3726964
00065261 ﻭﻭBB >3726927a3726938
00065261 ﻭﻭBB <3726955,3726958d3726966
00065261 ﻭﻭD >3726933a3726948
00065261 ﻭﻭD <3726961,3726964d3726968
00065261 ﻭﻭDD >3726939a3726958
00065261 ﻭﻭDD <3726967,3726970d3726970
00065262 BﻮﻮB >2074800a2074804
00065262 BﻮﻮB <2074803,2074806d2074806
00065262 DﻮﻮD >3674776a3674780
00065262 DﻮﻮD <3674779,3674782d3674782
00065262 ﻮﻮ >3726916a3726920
00065262 ﻮﻮ <3726943,3726946d3726962
00065262 ﻮﻮB >3726922a3726930
00065262 ﻮﻮB <3726949,3726952d3726964
00065262 ﻮﻮBB >3726928a3726940
00065262 ﻮﻮBB <3726955,3726958d3726966
00065262 ﻮﻮD >3726934a3726950
00065262 ﻮﻮD <3726961,3726964d3726968
00065262 ﻮﻮDD >3726940a3726960
00065262 ﻮﻮDD <3726967,3726970d3726970
00065263 BﻯﻯB >2074809a2074810
00065263 BﻯﻯB <2074827,2074832d2074832
00065263 DﻯﻯD >3674785a3674786
00065263 DﻯﻯD <3674803,3674808d3674808
00065263 ﻯﻯ >3726973a3726974
00065263 ﻯﻯ <3727063,3727068d3727092
00065263 ﻯﻯB >3726981a3726988
00065263 ﻯﻯB <3727071,3727076d3727094
00065263 ﻯﻯBB >3726989a3727002
00065263 ﻯﻯBB <3727079,3727084d3727096
00065263 ﻯﻯD >3726997a3727016
00065263 ﻯﻯD <3727087,3727092d3727098
00065263 ﻯﻯDD >3727005a3727030
00065263 ﻯﻯDD <3727095,3727100d3727100
00065264 BﻰﻰB >2074810a2074812,2074813
00065264 BﻰﻰB <2074827,2074832d2074832
00065264 DﻰﻰD >3674786a3674788,3674789
00065264 DﻰﻰD <3674803,3674808d3674808
00065264 ﻰﻰ >3726974a3726976
00065264 ﻰﻰ <3727063,3727068d3727092
00065264 ﻰﻰB >3726982a3726990
00065264 ﻰﻰB <3727071,3727076d3727094
00065264 ﻰﻰBB >3726990a3727004
00065264 ﻰﻰBB <3727079,3727084d3727096
00065264 ﻰﻰD >3726998a3727018
00065264 ﻰﻰD <3727087,3727092d3727098
00065264 ﻰﻰDD >3727006a3727032
00065264 ﻰﻰDD <3727095,3727100d3727100
00065265 BﻱﻱB >2074810a2074812,2074813
00065265 BﻱﻱB <2074827,2074832d2074832
00065265 DﻱﻱD >3674786a3674788,3674789
00065265 DﻱﻱD <3674803,3674808d3674808
00065265 ﻱﻱ >3726975a3726978
00065265 ﻱﻱ <3727063,3727068d3727092
00065265 ﻱﻱB >3726983a3726992
00065265 ﻱﻱB <3727071,3727076d3727094
00065265 ﻱﻱBB >3726991a3727006
00065265 ﻱﻱBB <3727079,3727084d3727096
00065265 ﻱﻱD >3726999a3727020
00065265 ﻱﻱD <3727087,3727092d3727098
00065265 ﻱﻱDD >3727007a3727034
00065265 ﻱﻱDD <3727095,3727100d3727100
00065266 BﻲﻲB >2074811a2074815
00065266 BﻲﻲB <2074827,2074832d2074832
00065266 DﻲﻲD >3674787a3674791
00065266 DﻲﻲD <3674803,3674808d3674808
00065266 ﻲﻲ >3726976a3726980
00065266 ﻲﻲ <3727063,3727068d3727092
00065266 ﻲﻲB >3726984a3726994
00065266 ﻲﻲB <3727071,3727076d3727094
00065266 ﻲﻲBB >3726992a3727008
00065266 ﻲﻲBB <3727079,3727084d3727096
00065266 ﻲﻲD >3727000a3727022
00065266 ﻲﻲD <3727087,3727092d3727098
00065266 ﻲﻲDD >3727008a3727036
00065266 ﻲﻲDD <3727095,3727100d3727100
00065267 BﻳﻳB >2074812a2074817
00065267 BﻳﻳB <2074827,2074832d2074832
00065267 DﻳﻳD >3674788a3674793
00065267 DﻳﻳD <3674803,3674808d3674808
00065267 ﻳﻳ >3726977a3726982
00065267 ﻳﻳ <3727063,3727068d3727092
00065267 ﻳﻳB >3726985a3726996
00065267 ﻳﻳB <3727071,3727076d3727094
00065267 ﻳﻳBB >3726993a3727010
00065267 ﻳﻳBB <3727079,3727084d3727096
00065267 ﻳﻳD >3727001a3727024
00065267 ﻳﻳD <3727087,3727092d3727098
00065267 ﻳﻳDD >3727009a3727038
00065267 ﻳﻳDD <3727095,3727100d3727100
00065268 BﻴﻴB >2074813a2074819
00065268 BﻴﻴB <2074827,2074832d2074832
00065268 DﻴﻴD >3674789a3674795
00065268 DﻴﻴD <3674803,3674808d3674808
00065268 ﻴﻴ >3726978a3726984
00065268 ﻴﻴ <3727063,3727068d3727092
00065268 ﻴﻴB >3726986a3726998
00065268 ﻴﻴB <3727071,3727076d3727094
00065268 ﻴﻴBB >3726994a3727012
00065268 ﻴﻴBB <3727079,3727084d3727096
00065268 ﻴﻴD >3727002a3727026
00065268 ﻴﻴD <3727087,3727092d3727098
00065268 ﻴﻴDD >3727010a3727040
00065268 ﻴﻴDD <3727095,3727100d3727100
00065269 ﻵB <3726597,3726635d3726616
00065269 ﻵB >3726643a3726632
00065269 ﻵBB <3726597,3726635d3726616
00065269 ﻵBB >3726651a3726648
00065269 ﻵD <3726597,3726635d3726616
00065269 ﻵD >3726659a3726664
00065269 ﻵDD <3726597,3726635d3726616
00065269 ﻵDD >3726667a3726680
00065270 BﻶB <2074733,2074739d2074736
00065270 BﻶB >2074740a2074738
00065270 DﻶD <3674709,3674715d3674712
00065270 DﻶD >3674716a3674714
00065270 ﻶ <3726597,3726635d3726616
00065270 ﻶ >3726636a3726618
00065270 ﻶB <3726597,3726635d3726616
00065270 ﻶB >3726644a3726634
00065270 ﻶBB <3726597,3726635d3726616
00065270 ﻶBB >3726652a3726650
00065270 ﻶD <3726597,3726635d3726616
00065270 ﻶD >3726660a3726666
00065270 ﻶDD <3726597,3726635d3726616
00065270 ﻶDD >3726668a3726682
00065271 BﻷB <2074733,2074739d2074736
00065271 BﻷB >2074741a2074740
00065271 DﻷD <3674709,3674715d3674712
00065271 DﻷD >3674717a3674716
00065271 ﻷ <3726597,3726635d3726616
00065271 ﻷ >3726637a3726620
00065271 ﻷB <3726597,3726635d3726616
00065271 ﻷB >3726645a3726636
00065271 ﻷBB <3726597,3726635d3726616
00065271 ﻷBB >3726653a3726652
00065271 ﻷD <3726597,3726635d3726616
00065271 ﻷD >3726661a3726668
00065271 ﻷDD <3726597,3726635d3726616
00065271 ﻷDD >3726669a3726684
00065272 BﻸB <2074733,2074739d2074736
00065272 BﻸB >2074742a2074742
00065272 DﻸD <3674709,3674715d3674712
00065272 DﻸD >3674718a3674718
00065272 ﻸ <3726597,3726635d3726616
00065272 ﻸ >3726638a3726622
00065272 ﻸB <3726597,3726635d3726616
00065272 ﻸB >3726646a3726638
00065272 ﻸBB <3726597,3726635d3726616
00065272 ﻸBB >3726654a3726654
00065272 ﻸD <3726597,3726635d3726616
00065272 ﻸD >3726662a3726670
00065272 ﻸDD <3726597,3726635d3726616
00065272 ﻸDD >3726670a3726686
00065273 BﻹB <2074733,2074739d2074736
00065273 BﻹB >2074743a2074744
00065273 DﻹD <3674709,3674715d3674712
00065273 DﻹD >3674719a3674720
00065273 ﻹ <3726597,3726635d3726616
00065273 ﻹ >3726639a3726624
00065273 ﻹB <3726597,3726635d3726616
00065273 ﻹB >3726647a3726640
00065273 ﻹBB <3726597,3726635d3726616
00065273 ﻹBB >3726655a3726656
00065273 ﻹD <3726597,3726635d3726616
00065273 ﻹD >3726663a3726672
00065273 ﻹDD <3726597,3726635d3726616
00065273 ﻹDD >3726671a3726688
00065274 BﻺB <2074733,2074739d2074736
00065274 BﻺB >2074744a2074746
00065274 DﻺD <3674709,3674715d3674712
00065274 DﻺD >3674720a3674722
00065274 ﻺ <3726597,3726635d3726616
00065274 ﻺ >3726640a3726626
00065274 ﻺB <3726597,3726635d3726616
00065274 ﻺB >3726648a3726642
00065274 ﻺBB <3726597,3726635d3726616
00065274 ﻺBB >3726656a3726658
00065274 ﻺD <3726597,3726635d3726616
00065274 ﻺD >3726664a3726674
00065274 ﻺDD <3726597,3726635d3726616
00065274 ﻺDD >3726672a3726690
00065275 BﻻB <2074733,2074739d2074736
00065275 BﻻB >2074745a2074748
00065275 DﻻD <3674709,3674715d3674712
00065275 DﻻD >3674721a3674724
00065275 ﻻ <3726597,3726635d3726616
00065275 ﻻ >3726641a3726628
00065275 ﻻB <3726597,3726635d3726616
00065275 ﻻB >3726649a3726644
00065275 ﻻBB <3726597,3726635d3726616
00065275 ﻻBB >3726657a3726660
00065275 ﻻD <3726597,3726635d3726616
00065275 ﻻD >3726665a3726676
00065275 ﻻDD <3726597,3726635d3726616
00065275 ﻻDD >3726673a3726692
00065276 BﻼB <2074733,2074739d2074736
00065276 BﻼB >2074746a2074750
00065276 DﻼD <3674709,3674715d3674712
00065276 DﻼD >3674722a3674726
00065276 ﻼ <3726597,3726635d3726616
00065276 ﻼ >3726642a3726630
00065276 ﻼB <3726597,3726635d3726616
00065276 ﻼB >3726650a3726646
00065276 ﻼBB <3726597,3726635d3726616
00065276 ﻼBB >3726658a3726662
00065276 ﻼD <3726597,3726635d3726616
00065276 ﻼD >3726666a3726678
00065276 ﻼDD <3726597,3726635d3726616
00065276 ﻼDD >3726674a3726694
