
# CodePoint UnicodeBlock PatternID String PositionChange
0001d2 0180 S-401 ǒǒOO -21184847,83+21184847,83:-21185037,34+21185037,34
0001d2 0180 S-421 OOǒǒ -21184847,83+21184847,83:-21185037,34+21185037,34
0001ea 0180 S-201 ǪO -21181218,125+21181202,141:-21182215,10+21182215,10
0001ea 0180 S-211 OǪ -21181218,125+21181202,141:-21182215,10+21182215,10
0001ea 0180 S-301 ǪOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001ea 0180 S-311 OǪO -21184296,261+21184296,12:-21184787,18+21184370,145
0001ea 0180 S-331 ǪǪO -21184296,261+21184296,12:-21184811,6+21184521,296
0001ea 0180 S-341 ǪOǪ -21184647,134+21184332,32:-21184811,6+21184521,296
0001ea 0180 S-351 OǪǪ -21184647,134+21184332,32:-21184787,18+21184370,145
0001ea 0180 S-399 ǪǪǪ -21184647,134+21184332,32:-21184811,6+21184521,296
0001ea 0180 S-401 ǪǪOO -21184847,83+21184847,83:-21185073,70+21185073,70
0001ea 0180 S-421 OOǪǪ -21184847,83+21184847,83:-21185073,70+21185073,70
0001eb 0180 S-201 ǫO -21181218,125+21181202,141:-21182215,10+21182215,10
0001eb 0180 S-211 Oǫ -21181218,125+21181202,141:-21182215,10+21182215,10
0001eb 0180 S-301 ǫOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001eb 0180 S-311 OǫO -21184296,261+21184296,12:-21184787,18+21184370,145
0001eb 0180 S-331 ǫǫO -21184296,261+21184296,12:-21184811,6+21184521,296
0001eb 0180 S-341 ǫOǫ -21184647,134+21184332,32:-21184811,6+21184521,296
0001eb 0180 S-351 Oǫǫ -21184647,134+21184332,32:-21184787,18+21184370,145
0001eb 0180 S-399 ǫǫǫ -21184647,134+21184332,32:-21184811,6+21184521,296
0001eb 0180 S-401 ǫǫOO -21184847,83+21184847,83:-21185073,70+21185073,70
0001eb 0180 S-421 OOǫǫ -21184847,83+21184847,83:-21185073,70+21185073,70
0001ec 0180 S-201 ǬO -21181218,125+21181202,141:-21182215,10+21182215,10
0001ec 0180 S-211 OǬ -21181218,125+21181202,141:-21182215,10+21182215,10
0001ec 0180 S-301 ǬOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001ec 0180 S-311 OǬO -21184296,261+21184296,12:-21184787,18+21184370,145
0001ec 0180 S-331 ǬǬO -21184296,261+21184296,12:-21184811,6+21184521,296
0001ec 0180 S-341 ǬOǬ -21184647,134+21184332,32:-21184811,6+21184521,296
0001ec 0180 S-351 OǬǬ -21184647,134+21184332,32:-21184787,18+21184370,145
0001ec 0180 S-399 ǬǬǬ -21184647,134+21184332,32:-21184811,6+21184521,296
0001ec 0180 S-401 ǬǬOO -21184847,83+21184847,83:-21185073,70+21185073,70
0001ec 0180 S-421 OOǬǬ -21184847,83+21184847,83:-21185073,70+21185073,70
0001ed 0180 S-201 ǭO -21181218,125+21181202,141:-21182215,10+21182215,10
0001ed 0180 S-211 Oǭ -21181218,125+21181202,141:-21182215,10+21182215,10
0001ed 0180 S-301 ǭOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001ed 0180 S-311 OǭO -21184296,261+21184296,12:-21184787,18+21184370,145
0001ed 0180 S-331 ǭǭO -21184296,261+21184296,12:-21184811,6+21184521,296
0001ed 0180 S-341 ǭOǭ -21184647,134+21184332,32:-21184811,6+21184521,296
0001ed 0180 S-351 Oǭǭ -21184647,134+21184332,32:-21184787,18+21184370,145
0001ed 0180 S-399 ǭǭǭ -21184647,134+21184332,32:-21184811,6+21184521,296
0001ed 0180 S-401 ǭǭOO -21184847,83+21184847,83:-21185073,70+21185073,70
0001ed 0180 S-421 OOǭǭ -21184847,83+21184847,83:-21185073,70+21185073,70
0001fe 0180 S-201 ǾO -21181218,125+21181202,141:-21182135,10+21182135,10
0001fe 0180 S-211 OǾ -21181218,125+21181202,141:-21182135,10+21182135,10
0001fe 0180 S-301 ǾOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001fe 0180 S-311 OǾO -21184296,261+21184296,12:-21184787,18+21184370,145
0001fe 0180 S-331 ǾǾO -21184296,261+21184296,12:-21184811,6+21184521,296
0001fe 0180 S-341 ǾOǾ -21184647,134+21184332,32:-21184811,6+21184521,296
0001fe 0180 S-351 OǾǾ -21184647,134+21184332,32:-21184787,18+21184370,145
0001fe 0180 S-399 ǾǾǾ -21184647,134+21184332,32:-21184811,6+21184521,296
0001fe 0180 S-401 ǾǾOO -21184847,83+21184847,83:-21185073,70+21185073,70
0001fe 0180 S-421 OOǾǾ -21184847,83+21184847,83:-21185073,70+21185073,70
0001ff 0180 S-201 ǿO -21181218,125+21181202,141:-21182135,10+21182135,10
0001ff 0180 S-211 Oǿ -21181218,125+21181202,141:-21182135,10+21182135,10
0001ff 0180 S-301 ǿOO -21184296,261+21184296,12:-21184811,6+21184521,296
0001ff 0180 S-311 OǿO -21184296,261+21184296,12:-21184787,18+21184370,145
0001ff 0180 S-331 ǿǿO -21184296,261+21184296,12:-21184811,6+21184521,296
0001ff 0180 S-341 ǿOǿ -21184647,134+21184332,32:-21184811,6+21184521,296
0001ff 0180 S-351 Oǿǿ -21184647,134+21184332,32:-21184787,18+21184370,145
0001ff 0180 S-399 ǿǿǿ -21184647,134+21184332,32:-21184811,6+21184521,296
0001ff 0180 S-401 ǿǿOO -21184847,83+21184847,83:-21185073,70+21185073,70
0001ff 0180 S-421 OOǿǿ -21184847,83+21184847,83:-21185073,70+21185073,70
00020c 0180 S-201 ȌO -21181218,125+21181202,141:-21182455,8+21182455,8
00020c 0180 S-211 OȌ -21181218,125+21181202,141:-21182455,8+21182455,8
00020c 0180 S-301 ȌOO -21184296,261+21184296,12:-21184811,6+21184521,296
00020c 0180 S-311 OȌO -21184296,261+21184296,12:-21184787,18+21184370,145
00020c 0180 S-331 ȌȌO -21184296,261+21184296,12:-21184811,6+21184521,296
00020c 0180 S-341 ȌOȌ -21184647,134+21184332,32:-21184811,6+21184521,296
00020c 0180 S-351 OȌȌ -21184647,134+21184332,32:-21184787,18+21184370,145
00020c 0180 S-399 ȌȌȌ -21184647,134+21184332,32:-21184811,6+21184521,296
00020c 0180 S-401 ȌȌOO -21184847,83+21184847,83:-21185073,70+21185073,70
00020c 0180 S-421 OOȌȌ -21184847,83+21184847,83:-21185073,70+21185073,70
00020d 0180 S-201 ȍO -21181218,125+21181202,141:-21182455,8+21182455,8
00020d 0180 S-211 Oȍ -21181218,125+21181202,141:-21182455,8+21182455,8
00020d 0180 S-301 ȍOO -21184296,261+21184296,12:-21184811,6+21184521,296
00020d 0180 S-311 OȍO -21184296,261+21184296,12:-21184787,18+21184370,145
00020d 0180 S-331 ȍȍO -21184296,261+21184296,12:-21184811,6+21184521,296
00020d 0180 S-341 ȍOȍ -21184647,134+21184332,32:-21184811,6+21184521,296
00020d 0180 S-351 Oȍȍ -21184647,134+21184332,32:-21184787,18+21184370,145
00020d 0180 S-399 ȍȍȍ -21184647,134+21184332,32:-21184811,6+21184521,296
00020d 0180 S-401 ȍȍOO -21184847,83+21184847,83:-21185073,70+21185073,70
00020d 0180 S-421 OOȍȍ -21184847,83+21184847,83:-21185073,70+21185073,70
00020e 0180 S-201 ȎO -21181218,125+21181202,141:-21182495,8+21182495,8
00020e 0180 S-211 OȎ -21181218,125+21181202,141:-21182495,8+21182495,8
00020e 0180 S-301 ȎOO -21184296,261+21184296,12:-21184811,6+21184521,296
00020e 0180 S-311 OȎO -21184296,261+21184296,12:-21184787,18+21184370,145
00020e 0180 S-331 ȎȎO -21184296,261+21184296,12:-21184811,6+21184521,296
00020e 0180 S-341 ȎOȎ -21184647,134+21184332,32:-21184811,6+21184521,296
00020e 0180 S-351 OȎȎ -21184647,134+21184332,32:-21184787,18+21184370,145
00020e 0180 S-399 ȎȎȎ -21184647,134+21184332,32:-21184811,6+21184521,296
00020e 0180 S-401 ȎȎOO -21184847,83+21184847,83:-21185073,70+21185073,70
00020e 0180 S-421 OOȎȎ -21184847,83+21184847,83:-21185073,70+21185073,70
00020f 0180 S-201 ȏO -21181218,125+21181202,141:-21182495,8+21182495,8
00020f 0180 S-211 Oȏ -21181218,125+21181202,141:-21182495,8+21182495,8
00020f 0180 S-301 ȏOO -21184296,261+21184296,12:-21184811,6+21184521,296
00020f 0180 S-311 OȏO -21184296,261+21184296,12:-21184787,18+21184370,145
00020f 0180 S-331 ȏȏO -21184296,261+21184296,12:-21184811,6+21184521,296
00020f 0180 S-341 ȏOȏ -21184647,134+21184332,32:-21184811,6+21184521,296
00020f 0180 S-351 Oȏȏ -21184647,134+21184332,32:-21184787,18+21184370,145
00020f 0180 S-399 ȏȏȏ -21184647,134+21184332,32:-21184811,6+21184521,296
00020f 0180 S-401 ȏȏOO -21184847,83+21184847,83:-21185073,70+21185073,70
00020f 0180 S-421 OOȏȏ -21184847,83+21184847,83:-21185073,70+21185073,70
00022a 0180 S-201 ȪO -21181218,125+21181202,141:-21181735,12+21181735,12
00022a 0180 S-211 OȪ -21181218,125+21181202,141:-21181735,12+21181735,12
00022a 0180 S-301 ȪOO -21184296,261+21184296,12:-21184811,6+21184521,296
00022a 0180 S-311 OȪO -21184296,261+21184296,12:-21184787,18+21184370,145
00022a 0180 S-331 ȪȪO -21184296,261+21184296,12:-21184811,6+21184521,296
00022a 0180 S-341 ȪOȪ -21184563,82+21184314,16:-21184811,6+21184521,296
00022a 0180 S-351 OȪȪ -21184563,82+21184314,16:-21184787,18+21184370,145
00022a 0180 S-399 ȪȪȪ -21184563,82+21184314,16:-21184811,6+21184521,296
00022a 0180 S-401 ȪȪOO -21184847,83+21184847,83:-21185037,34+21185037,34
00022a 0180 S-421 OOȪȪ -21184847,83+21184847,83:-21185037,34+21185037,34
00022b 0180 S-201 ȫO -21181218,125+21181202,141:-21181735,12+21181735,12
00022b 0180 S-211 Oȫ -21181218,125+21181202,141:-21181735,12+21181735,12
00022b 0180 S-301 ȫOO -21184296,261+21184296,12:-21184811,6+21184521,296
00022b 0180 S-311 OȫO -21184296,261+21184296,12:-21184787,18+21184370,145
00022b 0180 S-331 ȫȫO -21184296,261+21184296,12:-21184811,6+21184521,296
00022b 0180 S-341 ȫOȫ -21184563,82+21184314,16:-21184811,6+21184521,296
00022b 0180 S-351 Oȫȫ -21184563,82+21184314,16:-21184787,18+21184370,145
00022b 0180 S-399 ȫȫȫ -21184563,82+21184314,16:-21184811,6+21184521,296
00022b 0180 S-401 ȫȫOO -21184847,83+21184847,83:-21185037,34+21185037,34
00022b 0180 S-421 OOȫȫ -21184847,83+21184847,83:-21185037,34+21185037,34
00022c 0180 S-201 ȬO -21181218,125+21181202,141:-21181895,14+21181895,14
00022c 0180 S-211 OȬ -21181218,125+21181202,141:-21181895,14+21181895,14
00022c 0180 S-301 ȬOO -21184296,261+21184296,12:-21184811,6+21184521,296
00022c 0180 S-311 OȬO -21184296,261+21184296,12:-21184787,18+21184370,145
00022c 0180 S-331 ȬȬO -21184296,261+21184296,12:-21184811,6+21184521,296
00022c 0180 S-341 ȬOȬ -21184647,134+21184332,32:-21184811,6+21184521,296
00022c 0180 S-351 OȬȬ -21184647,134+21184332,32:-21184787,18+21184370,145
00022c 0180 S-399 ȬȬȬ -21184647,134+21184332,32:-21184811,6+21184521,296
00022c 0180 S-401 ȬȬOO -21184847,83+21184847,83:-21185037,34+21185037,34
00022c 0180 S-421 OOȬȬ -21184847,83+21184847,83:-21185037,34+21185037,34
00022d 0180 S-201 ȭO -21181218,125+21181202,141:-21181895,14+21181895,14
00022d 0180 S-211 Oȭ -21181218,125+21181202,141:-21181895,14+21181895,14
00022d 0180 S-301 ȭOO -21184296,261+21184296,12:-21184811,6+21184521,296
00022d 0180 S-311 OȭO -21184296,261+21184296,12:-21184787,18+21184370,145
00022d 0180 S-331 ȭȭO -21184296,261+21184296,12:-21184811,6+21184521,296
00022d 0180 S-341 ȭOȭ -21184647,134+21184332,32:-21184811,6+21184521,296
00022d 0180 S-351 Oȭȭ -21184647,134+21184332,32:-21184787,18+21184370,145
00022d 0180 S-399 ȭȭȭ -21184647,134+21184332,32:-21184811,6+21184521,296
00022d 0180 S-401 ȭȭOO -21184847,83+21184847,83:-21185037,34+21185037,34
00022d 0180 S-421 OOȭȭ -21184847,83+21184847,83:-21185037,34+21185037,34
00022e 0180 S-201 ȮO -21181218,125+21181202,141:-21182055,10+21182055,10
00022e 0180 S-211 OȮ -21181218,125+21181202,141:-21182055,10+21182055,10
00022e 0180 S-301 ȮOO -21184296,261+21184296,12:-21184811,6+21184521,296
00022e 0180 S-311 OȮO -21184296,261+21184296,12:-21184787,18+21184370,145
00022e 0180 S-331 ȮȮO -21184296,261+21184296,12:-21184811,6+21184521,296
00022e 0180 S-341 ȮOȮ -21184647,134+21184332,32:-21184811,6+21184521,296
00022e 0180 S-351 OȮȮ -21184647,134+21184332,32:-21184787,18+21184370,145
00022e 0180 S-399 ȮȮȮ -21184647,134+21184332,32:-21184811,6+21184521,296
00022e 0180 S-401 ȮȮOO -21184847,83+21184847,83:-21185073,70+21185073,70
00022e 0180 S-421 OOȮȮ -21184847,83+21184847,83:-21185073,70+21185073,70
00022f 0180 S-201 ȯO -21181218,125+21181202,141:-21182055,10+21182055,10
00022f 0180 S-211 Oȯ -21181218,125+21181202,141:-21182055,10+21182055,10
00022f 0180 S-301 ȯOO -21184296,261+21184296,12:-21184811,6+21184521,296
00022f 0180 S-311 OȯO -21184296,261+21184296,12:-21184787,18+21184370,145
00022f 0180 S-331 ȯȯO -21184296,261+21184296,12:-21184811,6+21184521,296
00022f 0180 S-341 ȯOȯ -21184647,134+21184332,32:-21184811,6+21184521,296
00022f 0180 S-351 Oȯȯ -21184647,134+21184332,32:-21184787,18+21184370,145
00022f 0180 S-399 ȯȯȯ -21184647,134+21184332,32:-21184811,6+21184521,296
00022f 0180 S-401 ȯȯOO -21184847,83+21184847,83:-21185073,70+21185073,70
00022f 0180 S-421 OOȯȯ -21184847,83+21184847,83:-21185073,70+21185073,70
000230 0180 S-201 ȰO -21181218,125+21181202,141:-21182055,10+21182055,10
000230 0180 S-211 OȰ -21181218,125+21181202,141:-21182055,10+21182055,10
000230 0180 S-301 ȰOO -21184296,261+21184296,12:-21184811,6+21184521,296
000230 0180 S-311 OȰO -21184296,261+21184296,12:-21184787,18+21184370,145
000230 0180 S-331 ȰȰO -21184296,261+21184296,12:-21184811,6+21184521,296
000230 0180 S-341 ȰOȰ -21184647,134+21184332,32:-21184811,6+21184521,296
000230 0180 S-351 OȰȰ -21184647,134+21184332,32:-21184787,18+21184370,145
000230 0180 S-399 ȰȰȰ -21184647,134+21184332,32:-21184811,6+21184521,296
000230 0180 S-401 ȰȰOO -21184847,83+21184847,83:-21185073,70+21185073,70
000230 0180 S-421 OOȰȰ -21184847,83+21184847,83:-21185073,70+21185073,70
000231 0180 S-201 ȱO -21181218,125+21181202,141:-21182055,10+21182055,10
000231 0180 S-211 Oȱ -21181218,125+21181202,141:-21182055,10+21182055,10
000231 0180 S-301 ȱOO -21184296,261+21184296,12:-21184811,6+21184521,296
000231 0180 S-311 OȱO -21184296,261+21184296,12:-21184787,18+21184370,145
000231 0180 S-331 ȱȱO -21184296,261+21184296,12:-21184811,6+21184521,296
000231 0180 S-341 ȱOȱ -21184647,134+21184332,32:-21184811,6+21184521,296
000231 0180 S-351 Oȱȱ -21184647,134+21184332,32:-21184787,18+21184370,145
000231 0180 S-399 ȱȱȱ -21184647,134+21184332,32:-21184811,6+21184521,296
000231 0180 S-401 ȱȱOO -21184847,83+21184847,83:-21185073,70+21185073,70
000231 0180 S-421 OOȱȱ -21184847,83+21184847,83:-21185073,70+21185073,70
000253 0250 S-200 ɓB -18105090,18+18105066,32:-18105288,8+18105288,8
000253 0250 S-201 ɓO -18223397,14+18223397,6:-18223482,6+18223474,14
000253 0250 S-210 Bɓ -18105110,66+18105100,76:-18105288,8+18105288,8
000253 0250 S-211 Oɓ -19627015,6+19627015,14:-19627092,18+19627100,18
000253 0250 S-300 ɓBB -18106502,60+18106502,60
000253 0250 S-301 ɓOO -18223583,14+18223583,6:-18223668,6+18223660,14
000253 0250 S-302 ɓ33 -15775287,14+15775287,6:-15775306,6+15775298,14
000253 0250 S-310 BɓB -18106502,60+18106502,60
000253 0250 S-321 OOɓ -21183580,6+21183580,14:-21183657,18+21183665,18
000253 0250 S-322 33ɓ -13203387,6+13203387,14:-13203397,14+13203405,6
000253 0250 S-330 ɓɓB -18106502,60+18106502,60
000253 0250 S-331 ɓɓO -18107942,14+18107942,6:-18108027,6+18108019,14
000253 0250 S-340 ɓBɓ -18106502,60+18106502,60
000253 0250 S-351 Oɓɓ -19627092,18+19627100,18:-19627181,14+19627189,6
000253 0250 S-380 3Bɓ -14286495,22+14286487,36:-14286527,30+14286533,24
000253 0250 S-400 ɓɓBB -18106572,22+18106572,6:-18106626,6+18106604,28
000253 0250 S-401 ɓɓOO -18108047,14+18108047,6:-18108363,6+18108355,14
000253 0250 S-402 ɓɓ33 -18105643,47+18105644,30:-18105728,10+18105712,26
000253 0250 S-410 BɓɓB -18106572,22+18106572,6:-18106626,6+18106604,28
000253 0250 S-421 OOɓɓ -21183657,18+21183665,18:-21183746,14+21183754,6
000253 0250 S-422 33ɓɓ -13203413,6+13203413,14:-13203423,14+13203431,6
000253 0250 S-481 3B-ɓ -14286495,22+14286487,36:-14286527,30+14286533,24
000253 0250 S-584 ɓɓ.33 -18105643,47+18105644,30:-18105728,10+18105712,26
000254 0250 S-201 ɔO -21181218,125+21181202,141:-21182815,9+21182815,9
000254 0250 S-211 Oɔ -21181218,125+21181202,141:-21182815,9+21182815,9
000254 0250 S-301 ɔOO -21184296,261+21184296,12:-21184823,15+21184823,15
000254 0250 S-311 OɔO -21184296,261+21184296,12:-21184811,6+21184521,296
000254 0250 S-321 OOɔ -21184787,18+21184370,145:-21184823,15+21184823,15
000254 0250 S-331 ɔɔO -21184296,261+21184296,12:-21184823,15+21184823,15
000254 0250 S-351 Oɔɔ -21184811,6+21184521,296:-21184823,15+21184823,15
000254 0250 S-401 ɔɔOO -21184847,83+21184847,83:-21185149,9+21185149,9
000254 0250 S-421 OOɔɔ -21184847,83+21184847,83:-21185149,9+21185149,9
000622 0600 S-210 Bآ -18224819,47+18224819,47
000622 0600 S-211 Oآ -21232052,47+21232052,47
000622 0600 S-212 3آ -14381606,47+14381606,47
000622 0600 S-320 BBآ -18109703,27+18109703,27
000622 0600 S-321 OOآ -21185770,27+21185770,27
000622 0600 S-322 33آ -13204682,27+13204682,27
000622 0600 S-350 Bآآ -18224819,47+18224819,47
000622 0600 S-351 Oآآ -21232052,47+21232052,47
000622 0600 S-352 3آآ -14381606,47+14381606,47
000622 0600 S-380 3Bآ -14289018,24+14289018,24
000622 0600 S-421 OOآآ -21185770,27+21185770,27
000622 0600 S-422 33آآ -13204682,27+13204682,27
000622 0600 S-481 3B-آ -14289018,24+14289018,24
000623 0600 S-200 أB -21338858,44+21338858,44
000623 0600 S-201 أO -21338910,44+21338910,44
000623 0600 S-202 أ3 -21338798,51+21338798,51
000623 0600 S-210 Bأ -18224819,47+18224819,47
000623 0600 S-211 Oأ -21232052,47+21232052,47
000623 0600 S-212 3أ -14381606,47+14381606,47
000623 0600 S-300 أBB -21338858,44+21338858,44
000623 0600 S-301 أOO -21338910,44+21338910,44
000623 0600 S-302 أ33 -21338798,51+21338798,51
000623 0600 S-320 BBأ -18109703,27+18109703,27
000623 0600 S-321 OOأ -21185770,27+21185770,27
000623 0600 S-322 33أ -13204682,27+13204682,27
000623 0600 S-350 Bأأ -18224819,47+18224819,47
000623 0600 S-351 Oأأ -21232052,47+21232052,47
000623 0600 S-352 3أأ -14381606,47+14381606,47
000623 0600 S-380 3Bأ -14289018,24+14289018,24
000623 0600 S-421 OOأأ -21185770,27+21185770,27
000623 0600 S-422 33أأ -13204682,27+13204682,27
000623 0600 S-481 3B-أ -14289018,24+14289018,24
000624 0600 S-210 Bؤ -18225532,58+18225532,58
000624 0600 S-211 Oؤ -21232765,58+21232765,58
000624 0600 S-212 3ؤ -14382319,58+14382319,58
000624 0600 S-320 BBؤ -18110603,13+18110603,13
000624 0600 S-321 OOؤ -21186130,23+21186130,23
000624 0600 S-322 33ؤ -13205042,23+13205042,23
000624 0600 S-350 Bؤؤ -18225532,58+18225532,58
000624 0600 S-351 Oؤؤ -21232765,58+21232765,58
000624 0600 S-352 3ؤؤ -14382319,58+14382319,58
000624 0600 S-380 3Bؤ -14289738,12+14289738,12
000624 0600 S-421 OOؤؤ -21186130,23+21186130,23
000624 0600 S-422 33ؤؤ -13205042,23+13205042,23
000624 0600 S-481 3B-ؤ -14289738,12+14289738,12
000625 0600 S-200 إB -21338858,44+21338858,44
000625 0600 S-201 إO -21338910,44+21338910,44
000625 0600 S-202 إ3 -21338798,51+21338798,51
000625 0600 S-210 Bإ -18224819,47+18224819,47
000625 0600 S-211 Oإ -21232052,47+21232052,47
000625 0600 S-212 3إ -14381606,47+14381606,47
000625 0600 S-300 إBB -21338858,44+21338858,44
000625 0600 S-301 إOO -21338910,44+21338910,44
000625 0600 S-302 إ33 -21338798,51+21338798,51
000625 0600 S-320 BBإ -18109703,27+18109703,27
000625 0600 S-321 OOإ -21185770,27+21185770,27
000625 0600 S-322 33إ -13204682,27+13204682,27
000625 0600 S-350 Bإإ -18224819,47+18224819,47
000625 0600 S-351 Oإإ -21232052,47+21232052,47
000625 0600 S-352 3إإ -14381606,47+14381606,47
000625 0600 S-380 3Bإ -14289018,24+14289018,24
000625 0600 S-421 OOإإ -21185770,27+21185770,27
000625 0600 S-422 33إإ -13204682,27+13204682,27
000625 0600 S-481 3B-إ -14289018,24+14289018,24
00064a 0600 S-210 Bي -18225532,58+18225532,58
00064a 0600 S-211 Oي -21232765,58+21232765,58
00064a 0600 S-212 3ي -14382319,58+14382319,58
00064a 0600 S-320 BBي -18110633,6+18110633,11:-18110641,11+18110646,6
00064a 0600 S-321 OOي -21186130,23+21186130,23
00064a 0600 S-322 33ي -13205042,23+13205042,23
00064a 0600 S-350 Bيي -18225605,35+18225605,35
00064a 0600 S-351 Oيي -21232838,35+21232838,35
00064a 0600 S-352 3يي -14382392,35+14382392,35
00064a 0600 S-380 3Bي -14289762,6+14289762,8:-14289770,8+14289772,6
00064a 0600 S-420 BBيي -18110678,6+18110678,10:-18110686,10+18110690,6
00064a 0600 S-421 OOيي -21186160,23+21186160,23
00064a 0600 S-422 33يي -13205072,23+13205072,23
00064a 0600 S-481 3B-ي -14289762,6+14289762,8:-14289770,8+14289772,6
00064a 0600 S-580 BBيي	 -18110678,6+18110678,10:-18110686,10+18110690,6
00064a 0600 S-581 	BBيي -18110678,6+18110678,10:-18110686,10+18110690,6
00064a 0600 S-582 BB-يي -18110678,6+18110678,10:-18110686,10+18110690,6
000660 0600 S-320 BB٠ -18105350,8+18105350,8
000660 0600 S-321 OO٠ -21182897,8+21182897,8
000660 0600 S-322 33٠ -13202762,8+13202762,8
000660 0600 S-380 3B٠ -13767995,15+13767985,25
000660 0600 S-420 BB٠٠ -18105378,14+18105378,14
000660 0600 S-421 OO٠٠ -21182917,10+21182916,11
000660 0600 S-422 33٠٠ -13202782,10+13202781,11
000660 0600 S-480 3B٠B -13768040,16+13768038,18
000660 0600 S-481 3B-٠ -13767995,15+13767985,25
000660 0600 S-580 BB٠٠	 -18105378,14+18105378,14
000660 0600 S-581 	BB٠٠ -18105378,14+18105378,14
000660 0600 S-582 BB-٠٠ -18105378,14+18105378,14
000660 0600 S-585 3B-٠B -13768040,16+13768038,18
000661 0600 S-320 BB١ -18105458,10+18105454,14
000661 0600 S-321 OO١ -21182939,10+21182938,11
000661 0600 S-322 33١ -13202804,10+13202803,11
000661 0600 S-380 3B١ -13768088,10+13768088,10
000661 0600 S-420 BB١١ -18105482,14+18105482,14
000661 0600 S-421 OO١١ -21182957,8+21182957,8
000661 0600 S-422 33١١ -13202822,8+13202822,8
000661 0600 S-480 3B١B -13768118,14+13768118,14
000661 0600 S-481 3B-١ -13768088,10+13768088,10
000661 0600 S-580 BB١١	 -18105482,14+18105482,14
000661 0600 S-581 	BB١١ -18105482,14+18105482,14
000661 0600 S-582 BB-١١ -18105482,14+18105482,14
000661 0600 S-585 3B-١B -13768118,14+13768118,14
000662 0600 S-320 BB٢ -18105540,8+18105540,8
000662 0600 S-321 OO٢ -21182973,8+21182973,8
000662 0600 S-322 33٢ -13202838,8+13202838,8
000662 0600 S-380 3B٢ -13768152,10+13768152,10
000662 0600 S-420 BB٢٢ -18105562,14+18105562,14
000662 0600 S-421 OO٢٢ -21182989,8+21182989,8
000662 0600 S-422 33٢٢ -13202854,8+13202854,8
000662 0600 S-480 3B٢B -13768182,14+13768182,14
000662 0600 S-481 3B-٢ -13768152,10+13768152,10
000662 0600 S-580 BB٢٢	 -18105562,14+18105562,14
000662 0600 S-581 	BB٢٢ -18105562,14+18105562,14
000662 0600 S-582 BB-٢٢ -18105562,14+18105562,14
000662 0600 S-585 3B-٢B -13768182,14+13768182,14
000663 0600 S-320 BB٣ -18105619,11+18105619,11
000663 0600 S-321 OO٣ -21183004,11+21183004,11
000663 0600 S-322 33٣ -13202872,17+13202872,16:-13202892,6+13202891,7
000663 0600 S-335 ٣٣様 -13222187,11+13222187,11
000663 0600 S-355 様٣٣ -23157834,11+23157834,11
000663 0600 S-380 3B٣ -13768215,16+13768215,16
000663 0600 S-405 ٣٣様様 -13222204,11+13222204,11
000663 0600 S-421 OO٣٣ -21183094,19+21183095,29
000663 0600 S-422 33٣٣ -13202983,13+13202983,12:-13202997,6+13202996,7
000663 0600 S-425 様様٣٣ -24748916,12+24748916,12
000663 0600 S-480 3B٣B -13768272,14+13768272,14
000663 0600 S-481 3B-٣ -13768215,16+13768215,16
000663 0600 S-580 BB٣٣	 -18105643,47+18105644,30
000663 0600 S-581 	BB٣٣ -18105643,47+18105644,30
000663 0600 S-582 BB-٣٣ -18105643,47+18105644,30
000663 0600 S-585 3B-٣B -13768272,14+13768272,14
000664 0600 S-320 BB٤ -18105728,10+18105712,26
000664 0600 S-321 OO٤ -21183261,21+21183272,10
000664 0600 S-322 33٤ -13203078,8+13203078,8
000664 0600 S-380 3B٤ -13768306,10+13768306,10
000664 0600 S-420 BB٤٤ -18105750,14+18105750,14
000664 0600 S-421 OO٤٤ -21183288,8+21183288,8
000664 0600 S-422 33٤٤ -13203092,8+13203092,8
000664 0600 S-480 3B٤B -13768332,14+13768332,14
000664 0600 S-481 3B-٤ -13768306,10+13768306,10
000664 0600 S-580 BB٤٤	 -18105750,14+18105750,14
000664 0600 S-581 	BB٤٤ -18105750,14+18105750,14
000664 0600 S-582 BB-٤٤ -18105750,14+18105750,14
000664 0600 S-585 3B-٤B -13768332,14+13768332,14
000665 0600 S-320 BB٥ -18105800,8+18105800,8
000665 0600 S-321 OO٥ -21183302,8+21183302,8
000665 0600 S-322 33٥ -13203106,8+13203106,8
000665 0600 S-380 3B٥ -13768362,10+13768362,10
000665 0600 S-420 BB٥٥ -18105820,14+18105820,14
000665 0600 S-421 OO٥٥ -21183316,8+21183316,8
000665 0600 S-422 33٥٥ -13203120,8+13203120,8
000665 0600 S-480 3B٥B -13768388,14+13768388,14
000665 0600 S-481 3B-٥ -13768362,10+13768362,10
000665 0600 S-580 BB٥٥	 -18105820,14+18105820,14
000665 0600 S-581 	BB٥٥ -18105820,14+18105820,14
000665 0600 S-582 BB-٥٥ -18105820,14+18105820,14
000665 0600 S-585 3B-٥B -13768388,14+13768388,14
000666 0600 S-320 BB٦ -18105870,8+18105870,8
000666 0600 S-321 OO٦ -21183330,8+21183330,8
000666 0600 S-322 33٦ -13203134,8+13203134,8
000666 0600 S-380 3B٦ -13768418,10+13768418,10
000666 0600 S-420 BB٦٦ -18105890,14+18105890,14
