
# Filtering out patterns with more than 20,000 distinct codepoints to preserve version control sanity.
#   Exceptions:
#   - full data for Basic Latin and Latin-1 Supplement blocks, aka ASCII & ISO-8859-1
#   - full data for pattern S-199, aka single-character strings
# 
# Filtered Pattern ID (total count of distinct codepoints in diff output), Pattern ID (codepoints), etc:
#   S-326 (22282x), S-585 (22435x), S-423 (22461x), S-426 (22432x), S-323 (22311x), S-324 (22311x), S-424 (22461x), S-583 (22283x), S-481 (22279x), S-420 (22406x) 

# CodePoint UnicodeBlock PatternID String PositionChange
0001ed 0180 S-405 ǭǭ様様 -21203717,54+21203717,54
0001ed 0180 S-415 様ǭǭ様 -23159750,54+23159750,54
0001fa 0180 S-205 Ǻ様 -14480968,46+14480968,46
0001fa 0180 S-305 Ǻ様様 -14481092,46+14481092,46
0001fa 0180 S-315 様Ǻ様 -23158417,64+23158417,64
0001fa 0180 S-335 ǺǺ様 -14480112,46+14480112,46
0001fa 0180 S-345 Ǻ様Ǻ -14481030,46+14481030,46
0001fa 0180 S-405 ǺǺ様様 -14480174,46+14480174,46
0001fa 0180 S-415 様ǺǺ様 -23158349,46+23158349,46
0001fb 0180 S-205 ǻ様 -14480968,46+14480968,46
0001fb 0180 S-305 ǻ様様 -14481092,46+14481092,46
0001fb 0180 S-315 様ǻ様 -23158417,64+23158417,64
0001fb 0180 S-335 ǻǻ様 -14480112,46+14480112,46
0001fb 0180 S-345 ǻ様ǻ -14481030,46+14481030,46
0001fb 0180 S-405 ǻǻ様様 -14480174,46+14480174,46
0001fb 0180 S-415 様ǻǻ様 -23158349,46+23158349,46
0001fe 0180 S-205 Ǿ様 -21267399,54+21267399,54
0001fe 0180 S-305 Ǿ様様 -21267559,54+21267559,54
0001fe 0180 S-315 様Ǿ様 -23159830,54+23159830,54
0001fe 0180 S-335 ǾǾ様 -21203637,54+21203637,54
0001fe 0180 S-345 Ǿ様Ǿ -21267479,54+21267479,54
0001fe 0180 S-405 ǾǾ様様 -21203717,54+21203717,54
0001fe 0180 S-415 様ǾǾ様 -23159750,54+23159750,54
0001ff 0180 S-205 ǿ様 -21267399,54+21267399,54
0001ff 0180 S-305 ǿ様様 -21267559,54+21267559,54
0001ff 0180 S-315 様ǿ様 -23159830,54+23159830,54
0001ff 0180 S-335 ǿǿ様 -21203637,54+21203637,54
0001ff 0180 S-345 ǿ様ǿ -21267479,54+21267479,54
0001ff 0180 S-405 ǿǿ様様 -21203717,54+21203717,54
0001ff 0180 S-415 様ǿǿ様 -23159750,54+23159750,54
00022a 0180 S-205 Ȫ様 -21267399,54+21267399,54
00022a 0180 S-305 Ȫ様様 -21267559,54+21267559,54
00022a 0180 S-315 様Ȫ様 -23159830,54+23159830,54
00022a 0180 S-335 ȪȪ様 -21203637,54+21203637,54
00022a 0180 S-345 Ȫ様Ȫ -21267479,54+21267479,54
00022a 0180 S-405 ȪȪ様様 -21203717,54+21203717,54
00022a 0180 S-415 様ȪȪ様 -23159750,54+23159750,54
00022b 0180 S-205 ȫ様 -21267399,54+21267399,54
00022b 0180 S-305 ȫ様様 -21267559,54+21267559,54
00022b 0180 S-315 様ȫ様 -23159830,54+23159830,54
00022b 0180 S-335 ȫȫ様 -21203637,54+21203637,54
00022b 0180 S-345 ȫ様ȫ -21267479,54+21267479,54
00022b 0180 S-405 ȫȫ様様 -21203717,54+21203717,54
00022b 0180 S-415 様ȫȫ様 -23159750,54+23159750,54
000230 0180 S-205 Ȱ様 -21267399,54+21267399,54
000230 0180 S-305 Ȱ様様 -21267559,54+21267559,54
000230 0180 S-315 様Ȱ様 -23159830,54+23159830,54
000230 0180 S-335 ȰȰ様 -21203637,54+21203637,54
000230 0180 S-345 Ȱ様Ȱ -21267479,54+21267479,54
000230 0180 S-405 ȰȰ様様 -21203717,54+21203717,54
000230 0180 S-415 様ȰȰ様 -23159750,54+23159750,54
000231 0180 S-205 ȱ様 -21267399,54+21267399,54
000231 0180 S-305 ȱ様様 -21267559,54+21267559,54
000231 0180 S-315 様ȱ様 -23159830,54+23159830,54
000231 0180 S-335 ȱȱ様 -21203637,54+21203637,54
000231 0180 S-345 ȱ様ȱ -21267479,54+21267479,54
000231 0180 S-405 ȱȱ様様 -21203717,54+21203717,54
000231 0180 S-415 様ȱȱ様 -23159750,54+23159750,54
000306 0300 S-335 ̆̆様 -21863564,258201+21863564,38935
000306 0300 S-405 ̆̆様様 -23195960,258033+23195960,38768
000306 0300 S-415 様̆̆様 -23713557,258028+23713557,38764
000307 0300 S-335 ̇̇様 -21863564,258201+21863564,38935
000307 0300 S-405 ̇̇様様 -23195960,258033+23195960,38768
000307 0300 S-415 様̇̇様 -23713557,258028+23713557,38764
00030a 0300 S-335 ̊̊様 -21863564,258201+21863564,38935
00030a 0300 S-405 ̊̊様様 -23195960,258033+23195960,38768
00030a 0300 S-415 様̊̊様 -23713557,258028+23713557,38764
00030b 0300 S-335 ̋̋様 -21863564,258201+21863564,38935
00030b 0300 S-405 ̋̋様様 -23195960,258033+23195960,38768
00030b 0300 S-415 様̋̋様 -23713557,258028+23713557,38764
00030c 0300 S-335 ̌̌様 -21863564,258201+21863564,38935
00030c 0300 S-405 ̌̌様様 -23195960,258033+23195960,38768
00030c 0300 S-415 様̌̌様 -23713557,258028+23713557,38764
000328 0300 S-335 ̨̨様 -21863564,258201+21863564,38935
000328 0300 S-405 ̨̨様様 -23195960,258033+23195960,38768
000328 0300 S-415 様̨̨様 -23713557,258028+23713557,38764
000332 0300 S-335 ̲̲様 -21863564,258201+21863564,38935
000332 0300 S-405 ̲̲様様 -23195960,258033+23195960,38768
000332 0300 S-415 様̲̲様 -23713557,258028+23713557,38764
000338 0300 S-335 ̸̸様 -21863564,258201+21863564,38935
000338 0300 S-405 ̸̸様様 -23195960,258033+23195960,38768
000338 0300 S-415 様̸̸様 -23713557,258028+23713557,38764
000400 0400 S-213 .Ѐ -21360565,33+21360575,33
000400 0400 S-214  Ѐ -21360565,33+21360575,33
000400 0400 S-216 クЀ -21360565,33+21360575,33
000400 0400 S-313 .Ѐ. -21360565,33+21360575,33
000400 0400 S-314  Ѐ  -21360565,33+21360575,33
000400 0400 S-316 クЀク -21360565,33+21360575,33
000400 0400 S-343 Ѐ.Ѐ -21360838,37+21360841,37
000400 0400 S-344 Ѐ Ѐ -21360838,37+21360841,37
000400 0400 S-346 ЀクЀ -21360838,37+21360841,37
000400 0400 S-353 .ЀЀ -21360838,37+21360841,37
000400 0400 S-354  ЀЀ -21360838,37+21360841,37
000400 0400 S-356 クЀЀ -21360838,37+21360841,37
000400 0400 S-413 .ЀЀ. -21360838,37+21360841,37
000400 0400 S-414  ЀЀ  -21360838,37+21360841,37
000400 0400 S-416 クЀЀク -21360838,37+21360841,37
000401 0400 S-213 .Ё -21361251,32+21361261,22
000401 0400 S-214  Ё -21361251,32+21361261,22
000401 0400 S-216 クЁ -21361251,32+21361261,22
000401 0400 S-313 .Ё. -21361251,32+21361261,22
000401 0400 S-314  Ё  -21361251,32+21361261,22
000401 0400 S-316 クЁク -21361251,32+21361261,22
000401 0400 S-343 Ё.Ё -21361303,36+21361315,24
000401 0400 S-344 Ё Ё -21361303,36+21361315,24
000401 0400 S-346 ЁクЁ -21361303,36+21361315,24
000401 0400 S-353 .ЁЁ -21361303,36+21361315,24
000401 0400 S-354  ЁЁ -21361303,36+21361315,24
000401 0400 S-356 クЁЁ -21361303,36+21361315,24
000401 0400 S-413 .ЁЁ. -21361303,36+21361315,24
000401 0400 S-414  ЁЁ  -21361303,36+21361315,24
000401 0400 S-416 クЁЁク -21361303,36+21361315,24
000402 0400 S-213 .Ђ -21360411,32+21360421,22
000402 0400 S-214  Ђ -21360411,32+21360421,22
000402 0400 S-216 クЂ -21360411,32+21360421,22
000402 0400 S-313 .Ђ. -21360411,32+21360421,22
000402 0400 S-314  Ђ  -21360411,32+21360421,22
000402 0400 S-316 クЂク -21360411,32+21360421,22
000402 0400 S-343 Ђ.Ђ -21360463,36+21360475,24
000402 0400 S-344 Ђ Ђ -21360463,36+21360475,24
000402 0400 S-346 ЂクЂ -21360463,36+21360475,24
000402 0400 S-353 .ЂЂ -21360463,36+21360475,24
000402 0400 S-354  ЂЂ -21360463,36+21360475,24
000402 0400 S-356 クЂЂ -21360463,36+21360475,24
000402 0400 S-413 .ЂЂ. -21360463,36+21360475,24
000402 0400 S-414  ЂЂ  -21360463,36+21360475,24
000402 0400 S-416 クЂЂク -21360463,36+21360475,24
000403 0400 S-213 .Ѓ -21360291,32+21360301,22
000403 0400 S-214  Ѓ -21360291,32+21360301,22
000403 0400 S-216 クЃ -21360291,32+21360301,22
000403 0400 S-313 .Ѓ. -21360291,32+21360301,22
000403 0400 S-314  Ѓ  -21360291,32+21360301,22
000403 0400 S-316 クЃク -21360291,32+21360301,22
000403 0400 S-343 Ѓ.Ѓ -21360343,36+21360355,24
000403 0400 S-344 Ѓ Ѓ -21360343,36+21360355,24
000403 0400 S-346 ЃクЃ -21360343,36+21360355,24
000403 0400 S-353 .ЃЃ -21360343,36+21360355,24
000403 0400 S-354  ЃЃ -21360343,36+21360355,24
000403 0400 S-356 クЃЃ -21360343,36+21360355,24
000403 0400 S-413 .ЃЃ. -21360343,36+21360355,24
000403 0400 S-414  ЃЃ  -21360343,36+21360355,24
000403 0400 S-416 クЃЃク -21360343,36+21360355,24
000404 0400 S-213 .Є -21361131,32+21361141,22
000404 0400 S-214  Є -21361131,32+21361141,22
000404 0400 S-216 クЄ -21361131,32+21361141,22
000404 0400 S-313 .Є. -21361131,32+21361141,22
000404 0400 S-314  Є  -21361131,32+21361141,22
000404 0400 S-316 クЄク -21361131,32+21361141,22
000404 0400 S-343 Є.Є -21361183,36+21361195,24
000404 0400 S-344 Є Є -21361183,36+21361195,24
000404 0400 S-346 ЄクЄ -21361183,36+21361195,24
000404 0400 S-353 .ЄЄ -21361183,36+21361195,24
000404 0400 S-354  ЄЄ -21361183,36+21361195,24
000404 0400 S-356 クЄЄ -21361183,36+21361195,24
000404 0400 S-413 .ЄЄ. -21361183,36+21361195,24
000404 0400 S-414  ЄЄ  -21361183,36+21361195,24
000404 0400 S-416 クЄЄク -21361183,36+21361195,24
000405 0400 S-213 .Ѕ -21362331,33+21362341,33
000405 0400 S-214  Ѕ -21362331,33+21362341,33
000405 0400 S-216 クЅ -21362331,33+21362341,33
000405 0400 S-313 .Ѕ. -21362331,33+21362341,33
000405 0400 S-314  Ѕ  -21362331,33+21362341,33
000405 0400 S-316 クЅク -21362331,33+21362341,33
000405 0400 S-343 Ѕ.Ѕ -21362435,55+21362447,37
000405 0400 S-344 Ѕ Ѕ -21362435,55+21362447,37
000405 0400 S-346 ЅクЅ -21362435,55+21362447,37
000405 0400 S-353 .ЅЅ -21362435,55+21362447,37
000405 0400 S-354  ЅЅ -21362435,55+21362447,37
000405 0400 S-356 クЅЅ -21362435,55+21362447,37
000405 0400 S-413 .ЅЅ. -21362435,55+21362447,37
000405 0400 S-414  ЅЅ  -21362435,55+21362447,37
000405 0400 S-416 クЅЅク -21362435,55+21362447,37
000406 0400 S-213 .І -21363171,32+21363181,22
000406 0400 S-214  І -21363171,32+21363181,22
000406 0400 S-216 クІ -21363171,32+21363181,22
000406 0400 S-313 .І. -21363171,32+21363181,22
000406 0400 S-314  І  -21363171,32+21363181,22
000406 0400 S-316 クІク -21363171,32+21363181,22
000406 0400 S-343 І.І -21363223,36+21363235,24
000406 0400 S-344 І І -21363223,36+21363235,24
000406 0400 S-346 ІクІ -21363223,36+21363235,24
000406 0400 S-353 .ІІ -21363223,36+21363235,24
000406 0400 S-354  ІІ -21363223,36+21363235,24
000406 0400 S-356 クІІ -21363223,36+21363235,24
000406 0400 S-413 .ІІ. -21363223,36+21363235,24
000406 0400 S-414  ІІ  -21363223,36+21363235,24
000406 0400 S-416 クІІク -21363223,36+21363235,24
000407 0400 S-213 .Ї -21363291,32+21363301,22
000407 0400 S-214  Ї -21363291,32+21363301,22
000407 0400 S-216 クЇ -21363291,32+21363301,22
000407 0400 S-313 .Ї. -21363291,32+21363301,22
000407 0400 S-314  Ї  -21363291,32+21363301,22
000407 0400 S-316 クЇク -21363291,32+21363301,22
000407 0400 S-343 Ї.Ї -21363343,36+21363355,24
000407 0400 S-344 Ї Ї -21363343,36+21363355,24
000407 0400 S-346 ЇクЇ -21363343,36+21363355,24
000407 0400 S-353 .ЇЇ -21363343,36+21363355,24
000407 0400 S-354  ЇЇ -21363343,36+21363355,24
000407 0400 S-356 クЇЇ -21363343,36+21363355,24
000407 0400 S-413 .ЇЇ. -21363343,36+21363355,24
000407 0400 S-414  ЇЇ  -21363343,36+21363355,24
000407 0400 S-416 クЇЇク -21363343,36+21363355,24
000408 0400 S-213 .Ј -21363651,32+21363661,22
000408 0400 S-214  Ј -21363651,32+21363661,22
000408 0400 S-216 クЈ -21363651,32+21363661,22
000408 0400 S-313 .Ј. -21363651,32+21363661,22
000408 0400 S-314  Ј  -21363651,32+21363661,22
000408 0400 S-316 クЈク -21363651,32+21363661,22
000408 0400 S-343 Ј.Ј -21363703,36+21363715,24
000408 0400 S-344 Ј Ј -21363703,36+21363715,24
000408 0400 S-346 ЈクЈ -21363703,36+21363715,24
000408 0400 S-353 .ЈЈ -21363703,36+21363715,24
000408 0400 S-354  ЈЈ -21363703,36+21363715,24
000408 0400 S-356 クЈЈ -21363703,36+21363715,24
000408 0400 S-413 .ЈЈ. -21363703,36+21363715,24
000408 0400 S-414  ЈЈ  -21363703,36+21363715,24
000408 0400 S-416 クЈЈク -21363703,36+21363715,24
000409 0400 S-213 .Љ -21364851,32+21364861,22
000409 0400 S-214  Љ -21364851,32+21364861,22
000409 0400 S-216 クЉ -21364851,32+21364861,22
000409 0400 S-313 .Љ. -21364851,32+21364861,22
000409 0400 S-314  Љ  -21364851,32+21364861,22
000409 0400 S-316 クЉク -21364851,32+21364861,22
000409 0400 S-343 Љ.Љ -21364903,36+21364915,24
000409 0400 S-344 Љ Љ -21364903,36+21364915,24
000409 0400 S-346 ЉクЉ -21364903,36+21364915,24
000409 0400 S-353 .ЉЉ -21364903,36+21364915,24
000409 0400 S-354  ЉЉ -21364903,36+21364915,24
000409 0400 S-356 クЉЉ -21364903,36+21364915,24
000409 0400 S-413 .ЉЉ. -21364903,36+21364915,24
000409 0400 S-414  ЉЉ  -21364903,36+21364915,24
000409 0400 S-416 クЉЉク -21364903,36+21364915,24
00040a 0400 S-213 .Њ -21365931,32+21365941,22
00040a 0400 S-214  Њ -21365931,32+21365941,22
00040a 0400 S-216 クЊ -21365931,32+21365941,22
00040a 0400 S-313 .Њ. -21365931,32+21365941,22
00040a 0400 S-314  Њ  -21365931,32+21365941,22
00040a 0400 S-316 クЊク -21365931,32+21365941,22
00040a 0400 S-343 Њ.Њ -21365983,36+21365995,24
00040a 0400 S-344 Њ Њ -21365983,36+21365995,24
00040a 0400 S-346 ЊクЊ -21365983,36+21365995,24
00040a 0400 S-353 .ЊЊ -21365983,36+21365995,24
00040a 0400 S-354  ЊЊ -21365983,36+21365995,24
00040a 0400 S-356 クЊЊ -21365983,36+21365995,24
00040a 0400 S-413 .ЊЊ. -21365983,36+21365995,24
00040a 0400 S-414  ЊЊ  -21365983,36+21365995,24
00040a 0400 S-416 クЊЊク -21365983,36+21365995,24
00040b 0400 S-213 .Ћ -21367971,32+21367981,22
00040b 0400 S-214  Ћ -21367971,32+21367981,22
00040b 0400 S-216 クЋ -21367971,32+21367981,22
00040b 0400 S-313 .Ћ. -21367971,32+21367981,22
00040b 0400 S-314  Ћ  -21367971,32+21367981,22
00040b 0400 S-316 クЋク -21367971,32+21367981,22
00040b 0400 S-343 Ћ.Ћ -21368023,36+21368035,24
00040b 0400 S-344 Ћ Ћ -21368023,36+21368035,24
00040b 0400 S-346 ЋクЋ -21368023,36+21368035,24
00040b 0400 S-353 .ЋЋ -21368023,36+21368035,24
00040b 0400 S-354  ЋЋ -21368023,36+21368035,24
00040b 0400 S-356 クЋЋ -21368023,36+21368035,24
00040b 0400 S-413 .ЋЋ. -21368023,36+21368035,24
00040b 0400 S-414  ЋЋ  -21368023,36+21368035,24
00040b 0400 S-416 クЋЋク -21368023,36+21368035,24
00040c 0400 S-213 .Ќ -21367851,32+21367861,22
00040c 0400 S-214  Ќ -21367851,32+21367861,22
00040c 0400 S-216 クЌ -21367851,32+21367861,22
00040c 0400 S-313 .Ќ. -21367851,32+21367861,22
00040c 0400 S-314  Ќ  -21367851,32+21367861,22
00040c 0400 S-316 クЌク -21367851,32+21367861,22
00040c 0400 S-343 Ќ.Ќ -21367903,36+21367915,24
00040c 0400 S-344 Ќ Ќ -21367903,36+21367915,24
00040c 0400 S-346 ЌクЌ -21367903,36+21367915,24
00040c 0400 S-353 .ЌЌ -21367903,36+21367915,24
00040c 0400 S-354  ЌЌ -21367903,36+21367915,24
00040c 0400 S-356 クЌЌ -21367903,36+21367915,24
00040c 0400 S-413 .ЌЌ. -21367903,36+21367915,24
00040c 0400 S-414  ЌЌ  -21367903,36+21367915,24
00040c 0400 S-416 クЌЌク -21367903,36+21367915,24
00040d 0400 S-213 .Ѝ -21362725,33+21362735,33
00040d 0400 S-214  Ѝ -21362725,33+21362735,33
00040d 0400 S-216 クЍ -21362725,33+21362735,33
00040d 0400 S-313 .Ѝ. -21362725,33+21362735,33
00040d 0400 S-314  Ѝ  -21362725,33+21362735,33
00040d 0400 S-316 クЍク -21362725,33+21362735,33
00040d 0400 S-343 Ѝ.Ѝ -21362946,46+21362949,37
00040d 0400 S-344 Ѝ Ѝ -21362946,46+21362949,37
00040d 0400 S-346 ЍクЍ -21362946,46+21362949,37
00040d 0400 S-353 .ЍЍ -21362946,46+21362949,37
00040d 0400 S-354  ЍЍ -21362946,46+21362949,37
00040d 0400 S-356 クЍЍ -21362946,46+21362949,37
00040d 0400 S-413 .ЍЍ. -21362946,46+21362949,37
00040d 0400 S-414  ЍЍ  -21362946,46+21362949,37
00040d 0400 S-416 クЍЍク -21362946,46+21362949,37
00040e 0400 S-213 .Ў -21368811,32+21368821,22
00040e 0400 S-214  Ў -21368811,32+21368821,22
00040e 0400 S-216 クЎ -21368811,32+21368821,22
00040e 0400 S-313 .Ў. -21368811,32+21368821,22
00040e 0400 S-314  Ў  -21368811,32+21368821,22
00040e 0400 S-316 クЎク -21368811,32+21368821,22
00040e 0400 S-343 Ў.Ў -21368863,36+21368875,24
00040e 0400 S-344 Ў Ў -21368863,36+21368875,24
00040e 0400 S-346 ЎクЎ -21368863,36+21368875,24
00040e 0400 S-353 .ЎЎ -21368863,36+21368875,24
00040e 0400 S-354  ЎЎ -21368863,36+21368875,24
00040e 0400 S-356 クЎЎ -21368863,36+21368875,24
00040e 0400 S-413 .ЎЎ. -21368863,36+21368875,24
00040e 0400 S-414  ЎЎ  -21368863,36+21368875,24
00040e 0400 S-416 クЎЎク -21368863,36+21368875,24
00040f 0400 S-213 .Џ -21370491,32+21370501,22
00040f 0400 S-214  Џ -21370491,32+21370501,22
00040f 0400 S-216 クЏ -21370491,32+21370501,22
00040f 0400 S-313 .Џ. -21370491,32+21370501,22
00040f 0400 S-314  Џ  -21370491,32+21370501,22
00040f 0400 S-316 クЏク -21370491,32+21370501,22
00040f 0400 S-343 Џ.Џ -21370543,36+21370555,24
00040f 0400 S-344 Џ Џ -21370543,36+21370555,24
00040f 0400 S-346 ЏクЏ -21370543,36+21370555,24
00040f 0400 S-353 .ЏЏ -21370543,36+21370555,24
00040f 0400 S-354  ЏЏ -21370543,36+21370555,24
00040f 0400 S-356 クЏЏ -21370543,36+21370555,24
00040f 0400 S-413 .ЏЏ. -21370543,36+21370555,24
00040f 0400 S-414  ЏЏ  -21370543,36+21370555,24
00040f 0400 S-416 クЏЏク -21370543,36+21370555,24
000410 0400 S-213 .А -21358611,33+21358621,33
000410 0400 S-214  А -21358611,33+21358621,33
000410 0400 S-216 クА -21358611,33+21358621,33
000410 0400 S-313 .А. -21358611,33+21358621,33
000410 0400 S-314  А  -21358611,33+21358621,33
000410 0400 S-316 クАク -21358611,33+21358621,33
000410 0400 S-343 А.А -21358767,46+21358779,37
000410 0400 S-344 А А -21358767,46+21358779,37
000410 0400 S-346 АクА -21358767,46+21358779,37
000410 0400 S-353 .АА -21358767,46+21358779,37
000410 0400 S-354  АА -21358767,46+21358779,37
000410 0400 S-356 クАА -21358767,46+21358779,37
000410 0400 S-413 .АА. -21358767,46+21358779,37
000410 0400 S-414  АА  -21358767,46+21358779,37
000410 0400 S-416 クААク -21358767,46+21358779,37
000411 0400 S-213 .Б -21359091,32+21359101,22
000411 0400 S-214  Б -21359091,32+21359101,22
000411 0400 S-216 クБ -21359091,32+21359101,22
000411 0400 S-313 .Б. -21359091,32+21359101,22
000411 0400 S-314  Б  -21359091,32+21359101,22
000411 0400 S-316 クБク -21359091,32+21359101,22
000411 0400 S-343 Б.Б -21359143,36+21359155,24
000411 0400 S-344 Б Б -21359143,36+21359155,24
000411 0400 S-346 БクБ -21359143,36+21359155,24
000411 0400 S-353 .ББ -21359143,36+21359155,24
000411 0400 S-354  ББ -21359143,36+21359155,24
000411 0400 S-356 クББ -21359143,36+21359155,24
000411 0400 S-413 .ББ. -21359143,36+21359155,24
000411 0400 S-414  ББ  -21359143,36+21359155,24
000411 0400 S-416 クББク -21359143,36+21359155,24
000412 0400 S-213 .В -21359211,32+21359221,22
000412 0400 S-214  В -21359211,32+21359221,22
000412 0400 S-216 クВ -21359211,32+21359221,22
000412 0400 S-313 .В. -21359211,32+21359221,22
000412 0400 S-314  В  -21359211,32+21359221,22
000412 0400 S-316 クВク -21359211,32+21359221,22
000412 0400 S-343 В.В -21359263,36+21359275,24
000412 0400 S-344 В В -21359263,36+21359275,24
000412 0400 S-346 ВクВ -21359263,36+21359275,24
000412 0400 S-353 .ВВ -21359263,36+21359275,24
000412 0400 S-354  ВВ -21359263,36+21359275,24
000412 0400 S-356 クВВ -21359263,36+21359275,24
000412 0400 S-413 .ВВ. -21359263,36+21359275,24
000412 0400 S-414  ВВ  -21359263,36+21359275,24
000412 0400 S-416 クВВク -21359263,36+21359275,24
000413 0400 S-213 .Г -21359331,33+21359341,33
000413 0400 S-214  Г -21359331,33+21359341,33
000413 0400 S-216 クГ -21359331,33+21359341,33
000413 0400 S-313 .Г. -21359331,33+21359341,33
000413 0400 S-314  Г  -21359331,33+21359341,33
000413 0400 S-316 クГク -21359331,33+21359341,33
000413 0400 S-343 Г.Г -21359591,55+21359603,37
000413 0400 S-344 Г Г -21359591,55+21359603,37
000413 0400 S-346 ГクГ -21359591,55+21359603,37
000413 0400 S-353 .ГГ -21359591,55+21359603,37
000413 0400 S-354  ГГ -21359591,55+21359603,37
000413 0400 S-356 クГГ -21359591,55+21359603,37
000413 0400 S-413 .ГГ. -21359591,55+21359603,37
000413 0400 S-414  ГГ  -21359591,55+21359603,37
000413 0400 S-416 クГГク -21359591,55+21359603,37
000414 0400 S-213 .Д -21359931,33+21359941,33
000414 0400 S-214  Д -21359931,33+21359941,33
000414 0400 S-216 クД -21359931,33+21359941,33
000414 0400 S-313 .Д. -21359931,33+21359941,33
000414 0400 S-314  Д  -21359931,33+21359941,33
000414 0400 S-316 クДク -21359931,33+21359941,33
000414 0400 S-343 Д.Д -21360035,55+21360047,37
000414 0400 S-344 Д Д -21360035,55+21360047,37
000414 0400 S-346 ДクД -21360035,55+21360047,37
000414 0400 S-353 .ДД -21360035,55+21360047,37
000414 0400 S-354  ДД -21360035,55+21360047,37
000414 0400 S-356 クДД -21360035,55+21360047,37
000414 0400 S-413 .ДД. -21360035,55+21360047,37
000414 0400 S-414  ДД  -21360035,55+21360047,37
000414 0400 S-416 クДДク -21360035,55+21360047,37
000415 0400 S-213 .Е -21360531,33+21360541,33
000415 0400 S-214  Е -21360531,33+21360541,33
000415 0400 S-216 クЕ -21360531,33+21360541,33
000415 0400 S-313 .Е. -21360531,33+21360541,33
000415 0400 S-314  Е  -21360531,33+21360541,33
000415 0400 S-316 クЕク -21360531,33+21360541,33
000415 0400 S-343 Е.Е -21360791,46+21360803,37
000415 0400 S-344 Е Е -21360791,46+21360803,37
000415 0400 S-346 ЕクЕ -21360791,46+21360803,37
000415 0400 S-353 .ЕЕ -21360791,46+21360803,37
000415 0400 S-354  ЕЕ -21360791,46+21360803,37
000415 0400 S-356 クЕЕ -21360791,46+21360803,37
000415 0400 S-413 .ЕЕ. -21360791,46+21360803,37
000415 0400 S-414  ЕЕ  -21360791,46+21360803,37
000415 0400 S-416 クЕЕク -21360791,46+21360803,37
000416 0400 S-213 .Ж -21361371,33+21361381,33
000416 0400 S-214  Ж -21361371,33+21361381,33
000416 0400 S-216 クЖ -21361371,33+21361381,33
000416 0400 S-313 .Ж. -21361371,33+21361381,33
000416 0400 S-314  Ж  -21361371,33+21361381,33
000416 0400 S-316 クЖク -21361371,33+21361381,33
000416 0400 S-343 Ж.Ж -21361579,46+21361591,37
000416 0400 S-344 Ж Ж -21361579,46+21361591,37
000416 0400 S-346 ЖクЖ -21361579,46+21361591,37
000416 0400 S-353 .ЖЖ -21361579,46+21361591,37
000416 0400 S-354  ЖЖ -21361579,46+21361591,37
000416 0400 S-356 クЖЖ -21361579,46+21361591,37
000416 0400 S-413 .ЖЖ. -21361579,46+21361591,37
000416 0400 S-414  ЖЖ  -21361579,46+21361591,37
000416 0400 S-416 クЖЖク -21361579,46+21361591,37
000417 0400 S-213 .З -21361851,33+21361861,33
000417 0400 S-214  З -21361851,33+21361861,33
000417 0400 S-216 クЗ -21361851,33+21361861,33
000417 0400 S-313 .З. -21361851,33+21361861,33
000417 0400 S-314  З  -21361851,33+21361861,33
000417 0400 S-316 クЗク -21361851,33+21361861,33
000417 0400 S-343 З.З -21362007,55+21362019,37
000417 0400 S-344 З З -21362007,55+21362019,37
000417 0400 S-346 ЗクЗ -21362007,55+21362019,37
000417 0400 S-353 .ЗЗ -21362007,55+21362019,37
000417 0400 S-354  ЗЗ -21362007,55+21362019,37
000417 0400 S-356 クЗЗ -21362007,55+21362019,37
000417 0400 S-413 .ЗЗ. -21362007,55+21362019,37
000417 0400 S-414  ЗЗ  -21362007,55+21362019,37
000417 0400 S-416 クЗЗク -21362007,55+21362019,37
000418 0400 S-213 .И -21362691,33+21362701,33
000418 0400 S-214  И -21362691,33+21362701,33
000418 0400 S-216 クИ -21362691,33+21362701,33
000418 0400 S-313 .И. -21362691,33+21362701,33
000418 0400 S-314  И  -21362691,33+21362701,33
000418 0400 S-316 クИク -21362691,33+21362701,33
000418 0400 S-343 И.И -21362899,46+21362911,37
000418 0400 S-344 И И -21362899,46+21362911,37
000418 0400 S-346 ИクИ -21362899,46+21362911,37
000418 0400 S-353 .ИИ -21362899,46+21362911,37
000418 0400 S-354  ИИ -21362899,46+21362911,37
000418 0400 S-356 クИИ -21362899,46+21362911,37
000418 0400 S-413 .ИИ. -21362899,46+21362911,37
000418 0400 S-414  ИИ  -21362899,46+21362911,37
000418 0400 S-416 クИИク -21362899,46+21362911,37
000419 0400 S-213 .Й -21363411,33+21363421,33
000419 0400 S-214  Й -21363411,33+21363421,33
000419 0400 S-216 クЙ -21363411,33+21363421,33
000419 0400 S-313 .Й. -21363411,33+21363421,33
000419 0400 S-314  Й  -21363411,33+21363421,33
000419 0400 S-316 クЙク -21363411,33+21363421,33
000419 0400 S-343 Й.Й -21363515,55+21363527,37
